Date,Open,High,Low,Close,Adj Close,Volume
2014-05-23,177.949997,179.600006,175.050003,175.279999,168.354355,1111945
2014-05-26,175.399994,177.990005,175.300003,176.339996,169.372467,198296
2014-05-27,177.000000,178.899994,176.500000,178.660004,171.600800,415926
2014-05-28,178.820007,180.199997,178.500000,179.990005,172.878265,622818
2014-05-29,180.009995,180.199997,178.009995,178.899994,171.831314,399549
2014-05-30,179.000000,180.199997,177.000000,179.789993,172.686157,824179
2014-06-02,180.000000,180.710007,178.500000,179.029999,171.956177,392292
2014-06-03,180.300003,180.300003,176.699997,178.960007,171.888962,767536
2014-06-04,178.000000,178.000000,176.000000,176.740005,169.756683,590173
2014-06-05,177.080002,177.500000,175.100006,176.250000,169.286026,719397
2014-06-06,177.000000,178.000000,176.449997,177.149994,170.150467,811996
2014-06-09,177.580002,177.580002,175.750000,176.550003,169.574173,926550
2014-06-10,176.020004,177.500000,173.630005,177.259995,170.256119,1064789
2014-06-11,176.500000,177.990005,175.500000,177.350006,170.342575,447876
2014-06-12,177.000000,178.000000,176.000000,176.990005,169.996796,1089830
2014-06-13,177.460007,177.520004,170.619995,173.279999,166.433380,1935248
2014-06-16,173.300003,173.300003,169.199997,170.220001,163.494293,1635570
2014-06-17,171.699997,175.089996,170.960007,174.850006,167.941345,733919
2014-06-18,175.500000,178.979996,175.000000,178.119995,171.082123,1141627
2014-06-19,177.899994,180.750000,177.300003,180.029999,172.916672,697662
2014-06-20,180.800003,181.440002,179.500000,179.649994,172.551682,1199823
2014-06-23,179.500000,180.779999,178.690002,179.550003,172.455643,268677
2014-06-24,179.550003,181.500000,178.850006,179.960007,172.849442,428115
2014-06-25,178.949997,180.990005,177.500000,178.250000,171.207001,299581
2014-06-26,178.250000,179.990005,174.500000,175.410004,168.479233,482058
2014-06-27,175.000000,176.380005,173.000000,173.289993,166.442978,661223
2014-06-30,173.479996,174.000000,171.500000,173.339996,166.490997,918584
2014-07-01,173.339996,179.619995,172.119995,176.889999,169.900742,765308
2014-07-02,174.210007,179.300003,174.210007,178.929993,171.860138,682710
2014-07-03,179.000000,179.500000,177.710007,179.009995,171.936966,713307
2014-07-04,179.009995,179.389999,178.119995,178.360001,171.312653,86519
2014-07-07,178.500000,179.779999,177.690002,178.860001,171.792892,536479
2014-07-08,178.860001,179.000000,176.500000,177.410004,170.400192,592002
2014-07-09,177.389999,180.300003,177.369995,179.399994,172.311554,627214
2014-07-10,178.100006,179.250000,173.500000,177.910004,170.880447,485691
2014-07-11,178.000000,180.000000,178.000000,179.720001,172.618896,524425
2014-07-14,178.820007,180.500000,178.820007,180.229996,173.108749,514578
2014-07-15,180.500000,183.679993,179.559998,183.240005,175.999847,792176
2014-07-16,183.699997,183.699997,177.460007,178.380005,171.331863,2266737
2014-07-17,178.380005,180.229996,178.300003,179.779999,172.676559,547615
2014-07-18,179.750000,180.429993,178.279999,179.110001,172.033020,1253643
2014-07-21,179.949997,181.800003,177.500000,181.029999,173.877167,441299
2014-07-22,180.000000,182.000000,178.520004,181.080002,173.925186,345058
2014-07-23,182.000000,182.100006,181.100006,181.570007,174.395828,308657
2014-07-24,182.500000,183.000000,180.160004,182.080002,174.885666,384290
2014-07-25,182.990005,184.500000,181.860001,183.800003,176.537689,907253
2014-07-28,184.000000,184.800003,180.940002,182.220001,175.020142,520914
2014-07-29,183.000000,184.699997,181.380005,183.729996,176.470474,430782
2014-07-30,184.039993,184.039993,178.300003,179.300003,172.215515,470487
2014-07-31,179.300003,179.300003,175.529999,178.259995,171.216599,374076
2014-08-01,179.000000,179.110001,173.800003,174.850006,167.941345,417973
2014-08-04,175.029999,177.649994,173.809998,176.770004,169.785477,434355
2014-08-05,176.770004,178.699997,174.100006,178.050003,171.014908,269020
2014-08-06,178.059998,179.479996,171.000000,171.929993,165.136703,1048561
2014-08-07,175.119995,179.009995,175.119995,176.779999,169.795090,1023639
2014-08-08,178.000000,178.839996,176.000000,177.389999,170.380966,345081
2014-08-11,178.000000,179.229996,177.880005,179.009995,171.936966,685992
2014-08-12,179.009995,180.000000,178.610001,178.970001,171.898560,195522
2014-08-13,180.000000,180.000000,177.500000,177.860001,170.832397,261789
2014-08-14,178.119995,179.800003,178.100006,179.419998,172.330765,449958
2014-08-15,179.050003,179.850006,177.070007,178.759995,171.696854,395325
2014-08-18,179.300003,180.500000,178.279999,178.550003,171.495148,174188
2014-08-19,177.000000,180.990005,177.000000,179.800003,172.695755,491444
2014-08-20,179.000000,187.000000,179.000000,185.350006,178.026474,617447
2014-08-21,185.990005,186.000000,182.080002,185.360001,178.036057,1018329
2014-08-22,186.000000,186.000000,181.330002,182.020004,174.828033,246781
2014-08-25,182.500000,182.990005,179.649994,179.759995,172.657333,293475
2014-08-26,181.100006,183.389999,179.800003,182.630005,175.413940,649380
2014-08-27,182.630005,183.279999,181.899994,182.639999,175.423538,514100
2014-08-28,183.000000,184.149994,182.050003,183.100006,175.865372,238829
2014-08-29,183.100006,184.679993,182.020004,183.300003,176.057480,540580
2014-09-01,184.000000,184.000000,180.000000,183.949997,176.681778,126595
2014-09-02,184.000000,187.289993,184.000000,187.009995,179.620850,734116
2014-09-03,187.009995,188.899994,187.000000,187.770004,180.350861,696730
2014-09-04,188.100006,190.679993,187.699997,189.589996,182.098923,428987
2014-09-05,189.899994,190.289993,186.500000,186.690002,179.313507,271730
2014-09-08,186.690002,187.539993,186.110001,187.309998,179.909027,361449
2014-09-09,187.300003,187.309998,182.009995,184.520004,177.229248,549005
2014-09-10,184.520004,184.520004,183.399994,183.669998,176.412842,335277
2014-09-11,183.009995,183.699997,182.500000,182.679993,175.461975,298506
2014-09-12,182.600006,182.649994,179.080002,179.229996,172.148285,1223466
2014-09-15,180.119995,181.500000,178.000000,179.000000,171.927353,261822
2014-09-17,180.199997,180.229996,177.029999,179.970001,172.859039,425078
2014-09-18,180.800003,182.089996,179.500000,180.860001,173.713867,307016
2014-09-19,182.080002,182.080002,178.000000,179.929993,172.820602,547991
2014-09-22,181.580002,181.899994,177.000000,179.490005,172.398010,553812
2014-09-23,179.000000,179.000000,176.699997,177.229996,170.227280,397342
2014-09-24,178.000000,178.500000,176.020004,176.770004,169.785477,513285
2014-09-25,177.220001,177.220001,175.050003,175.490005,168.556076,335214
2014-09-26,176.300003,179.990005,175.500000,178.869995,171.802490,402985
2014-09-29,178.800003,181.000000,175.259995,180.339996,173.214417,509539
2014-09-30,181.000000,185.000000,180.309998,184.619995,177.325302,1064927
2014-10-01,184.610001,185.699997,182.960007,185.259995,177.940002,768189
2014-10-02,184.970001,184.990005,182.000000,183.639999,176.384018,753036
2014-10-03,183.660004,184.490005,182.020004,183.589996,176.335999,481240
2014-10-06,184.460007,185.000000,182.789993,183.160004,175.923004,364349
2014-10-07,183.100006,184.300003,182.000000,183.429993,176.182312,475769
2014-10-08,183.389999,183.990005,180.000000,180.520004,173.387314,994819
2014-10-09,181.479996,184.000000,180.600006,182.169998,174.972122,366580
2014-10-10,181.369995,181.369995,174.000000,175.789993,168.844177,794218
2014-10-13,179.990005,181.860001,175.750000,179.919998,172.811005,535577
2014-10-14,181.000000,181.000000,176.199997,177.320007,170.313751,431236
2014-10-15,176.500000,180.000000,175.699997,178.380005,171.331863,616890
2014-10-16,176.850006,179.000000,175.149994,177.259995,170.256119,603140
2014-10-17,178.500000,182.500000,178.500000,181.570007,174.395828,563088
2014-10-20,181.000000,182.500000,179.259995,180.990005,173.838730,355740
2014-10-21,180.000000,183.149994,180.000000,181.210007,174.050049,262442
2014-10-22,182.500000,183.779999,180.990005,181.279999,174.117294,331830
2014-10-23,183.160004,183.479996,182.479996,182.630005,175.413940,320712
2014-10-24,182.830002,183.500000,179.820007,181.949997,174.760803,189324
2014-10-27,181.570007,183.160004,181.330002,182.899994,175.673264,410522
2014-10-28,183.779999,184.529999,182.000000,182.699997,175.481171,477364
2014-10-29,182.699997,184.500000,182.029999,182.419998,175.212234,542153
2014-10-30,182.500000,184.300003,182.250000,183.679993,176.422440,367977
2014-10-31,183.199997,188.490005,183.199997,184.990005,177.680695,905166
2014-11-03,185.000000,187.000000,183.750000,186.660004,179.284714,509584
2014-11-04,187.000000,190.399994,186.899994,188.419998,180.975159,628053
2014-11-05,188.419998,189.500000,185.440002,188.080002,180.648605,469102
2014-11-06,188.000000,188.509995,185.509995,187.410004,180.005066,459184
2014-11-07,186.500000,187.199997,182.350006,182.869995,175.644440,548601
2014-11-10,183.050003,185.500000,182.500000,184.809998,177.507797,651134
2014-11-11,185.000000,185.990005,182.339996,182.830002,175.606033,349618
2014-11-12,182.850006,183.589996,178.210007,179.240005,172.157898,615415
2014-11-13,180.139999,182.990005,176.699997,178.029999,170.995697,722564
2014-11-14,175.360001,176.250000,168.729996,170.539993,163.801636,1010436
2014-11-18,171.990005,173.039993,169.050003,171.330002,164.560440,1262512
2014-11-19,171.350006,176.149994,171.350006,174.850006,167.941345,599158
2014-11-20,174.500000,177.490005,174.139999,176.389999,169.420486,550357
2014-11-21,177.270004,177.990005,173.070007,173.690002,166.827164,593442
2014-11-24,175.000000,176.009995,173.500000,174.190002,167.307404,469922
2014-11-25,174.240005,174.889999,170.970001,173.559998,166.702301,750197
2014-11-26,173.500000,176.990005,173.500000,175.250000,168.325531,364589
2014-11-27,175.250000,176.880005,175.000000,176.100006,169.141953,115911
2014-11-28,175.429993,175.490005,171.509995,172.100006,165.300003,450721
2014-12-01,172.100006,172.100006,164.000000,165.699997,159.152863,941297
2014-12-02,166.000000,167.889999,165.000000,166.020004,159.460220,1201363
2014-12-03,166.039993,168.460007,164.610001,167.389999,160.776108,688376
2014-12-04,167.000000,167.820007,162.630005,166.710007,160.122986,1099349
2014-12-05,166.000000,169.960007,163.399994,167.500000,160.881760,1201015
2014-12-08,168.000000,171.000000,168.000000,170.270004,163.542297,1060118
2014-12-09,169.800003,171.979996,168.500000,171.309998,164.541214,888907
2014-12-10,170.699997,171.919998,166.199997,167.229996,160.622421,648213
2014-12-11,167.000000,167.220001,164.500000,164.729996,158.221207,581103
2014-12-15,165.000000,165.000000,158.169998,158.839996,152.563934,147411
2014-12-16,160.000000,161.500000,156.050003,160.199997,153.870193,1393738
2014-12-17,161.000000,170.800003,160.110001,162.690002,156.261810,753558
2014-12-18,162.899994,171.880005,162.899994,169.869995,163.158112,1065136
2014-12-19,170.600006,170.850006,167.000000,167.809998,161.179504,846128
2014-12-22,169.800003,171.199997,168.850006,170.330002,163.599930,227594
2014-12-23,170.250000,170.669998,168.160004,170.410004,163.676773,252892
2014-12-24,169.080002,170.899994,168.869995,170.479996,163.744003,16343
2014-12-26,170.190002,171.910004,170.009995,170.979996,164.224228,64079
2014-12-29,170.979996,179.800003,164.889999,175.860001,168.911438,1435240
2014-12-30,175.860001,176.009995,173.610001,174.119995,167.240173,1268800
2014-12-31,173.500000,177.990005,173.289993,177.389999,170.380966,227246
2015-01-02,177.389999,178.210007,172.000000,172.059998,165.261566,455650
2015-01-05,172.100006,172.210007,165.809998,167.210007,160.603226,643094
2015-01-06,168.990005,168.990005,160.600006,163.559998,157.097427,310719
2015-01-07,165.000000,171.740005,163.720001,170.369995,163.638351,500965
2015-01-08,170.500000,175.479996,169.000000,170.720001,163.974518,410874
2015-01-09,171.000000,174.500000,168.910004,172.020004,165.223160,1553449
2015-01-12,174.000000,174.000000,167.509995,171.720001,164.935013,333468
2015-01-13,171.000000,175.929993,170.000000,170.820007,164.070572,731561
2015-01-14,170.000000,175.000000,169.179993,170.179993,163.455856,467467
2015-01-15,170.000000,172.000000,166.300003,167.240005,160.632034,759647
2015-01-16,167.000000,173.500000,167.000000,171.440002,164.666077,625221
2015-01-19,171.500000,173.220001,169.610001,171.779999,164.992645,100694
2015-01-20,171.779999,176.000000,171.070007,173.850006,166.980850,530796
2015-01-21,173.000000,177.250000,167.509995,176.619995,169.641388,562855
2015-01-22,176.619995,182.559998,176.500000,178.979996,171.908157,880225
2015-01-23,178.000000,183.399994,178.000000,180.820007,173.675461,414751
2015-01-26,181.990005,183.000000,180.289993,182.470001,175.260269,341043
2015-01-27,180.050003,182.000000,178.750000,180.339996,173.214417,535841
2015-01-28,182.000000,182.000000,176.500000,177.580002,170.563477,362108
2015-01-29,177.509995,177.520004,170.929993,171.500000,164.723694,810531
2015-01-30,171.000000,172.970001,168.000000,168.720001,162.053543,892167
2015-02-03,170.009995,175.399994,169.059998,172.789993,165.962723,610522
2015-02-04,169.000000,174.009995,169.000000,173.199997,166.356537,714537
2015-02-05,173.210007,178.000000,170.220001,176.880005,169.891129,780943
2015-02-06,176.009995,178.750000,176.009995,177.750000,170.726746,1171931
2015-02-09,176.429993,178.389999,175.500000,175.970001,169.017075,214693
2015-02-10,178.000000,178.000000,172.600006,173.610001,166.750336,513005
2015-02-11,173.000000,175.229996,172.309998,173.610001,166.750336,419977
2015-02-12,173.000000,175.449997,172.699997,174.990005,168.075821,475630
2015-02-13,175.449997,176.000000,173.300003,175.369995,168.440781,370678
2015-02-16,175.369995,175.369995,170.009995,170.580002,163.840057,657571
2015-02-17,171.899994,173.080002,171.000000,172.690002,165.866684,573616
2015-02-18,173.350006,174.199997,170.500000,172.130005,165.328812,735304
2015-02-19,172.130005,174.179993,171.110001,173.710007,166.846375,432847
2015-02-20,173.100006,173.970001,171.600006,172.410004,165.597748,376786
2015-02-23,174.289993,174.559998,171.380005,173.529999,166.673508,508801
2015-02-24,174.500000,176.000000,171.419998,175.220001,168.296722,725987
2015-02-25,175.220001,175.690002,172.710007,174.690002,167.787674,979685
2015-02-26,174.779999,179.899994,174.059998,179.050003,171.975388,746884
2015-02-27,179.000000,179.500000,174.580002,179.009995,171.936966,739642
2015-03-02,178.000000,179.699997,174.460007,175.440002,168.508026,695610
2015-03-03,173.250000,175.990005,173.000000,173.699997,166.836761,546105
2015-03-04,174.199997,175.779999,169.009995,169.429993,162.735474,723547
2015-03-05,170.500000,171.990005,165.000000,165.419998,158.883942,763723
2015-03-06,166.399994,166.899994,163.460007,164.580002,158.077133,853887
2015-03-09,165.800003,166.720001,163.509995,165.740005,159.191299,418573
2015-03-10,166.500000,166.500000,163.750000,165.360001,158.826309,701155
2015-03-11,166.000000,170.000000,165.000000,168.070007,161.429230,933900
2015-03-12,168.050003,170.869995,167.160004,170.490005,163.753616,1844946
2015-03-13,171.289993,171.850006,165.539993,167.580002,160.958618,1119452
2015-03-17,166.899994,167.580002,165.220001,166.460007,159.882858,552509
2015-03-18,166.300003,171.000000,166.110001,169.490005,162.793137,836885
2015-03-19,170.000000,170.000000,166.800003,169.309998,162.620224,785814
2015-03-20,169.899994,172.020004,168.020004,171.410004,164.637268,1356669
2015-03-23,171.410004,171.410004,168.000000,168.039993,161.400421,482247
2015-03-24,170.389999,170.389999,165.199997,165.720001,159.172089,838688
2015-03-25,165.750000,167.960007,165.149994,165.500000,158.960770,427660
2015-03-26,165.000000,167.779999,164.500000,166.320007,159.748383,444603
2015-03-27,167.000000,168.300003,165.050003,165.759995,159.210495,373754
2015-03-30,166.149994,167.990005,165.000000,165.119995,158.595779,322755
2015-03-31,165.139999,166.169998,161.199997,162.710007,156.281036,568415
2015-04-01,163.500000,166.490005,162.460007,165.990005,159.431427,263873
2015-04-06,166.000000,170.979996,166.000000,169.850006,163.138916,400915
2015-04-07,170.080002,170.990005,167.729996,168.259995,161.611725,1029391
2015-04-08,168.259995,171.639999,168.169998,171.020004,164.262680,836499
2015-04-09,170.000000,171.619995,168.699997,169.210007,162.524185,490997
2015-04-10,168.750000,170.100006,168.110001,168.809998,162.139984,305117
2015-04-13,170.000000,171.639999,169.000000,170.789993,164.041763,239863
2015-04-14,171.639999,171.649994,170.009995,171.210007,164.445160,445810
2015-04-15,171.649994,175.889999,170.149994,171.029999,164.272263,739919
2015-04-16,170.610001,175.500000,170.610001,175.130005,168.210281,768702
2015-04-17,175.000000,176.990005,172.639999,175.509995,168.575256,706497
2015-04-20,175.570007,176.960007,173.220001,173.729996,166.865601,406431
2015-04-21,173.750000,175.990005,173.009995,174.949997,168.037369,399125
2015-04-22,175.500000,176.449997,174.000000,175.029999,168.114227,376116
2015-04-23,175.000000,176.759995,174.710007,175.089996,168.171860,400813
2015-04-24,176.750000,178.800003,176.449997,178.770004,171.706467,300479
2015-04-27,180.100006,182.110001,180.100006,181.410004,174.242142,614536
2015-04-28,182.000000,185.000000,180.559998,183.979996,176.710587,663715
2015-04-29,184.029999,184.029999,179.160004,181.000000,173.848343,439288
2015-04-30,180.100006,180.100006,174.369995,176.389999,169.420486,804038
2015-05-04,177.490005,177.500000,174.020004,174.190002,167.307404,509557
2015-05-05,175.990005,175.990005,173.070007,173.880005,167.009659,471881
2015-05-06,176.000000,176.000000,169.490005,170.220001,163.494293,1406417
2015-05-07,171.199997,174.449997,169.639999,173.880005,167.009659,672884
2015-05-08,175.800003,179.000000,173.880005,175.419998,168.488815,628547
2015-05-11,176.500000,177.910004,170.979996,172.940002,166.106796,231634
2015-05-12,172.940002,172.940002,170.009995,171.229996,164.464371,453882
2015-05-13,171.229996,173.860001,171.009995,173.070007,166.231674,423007
2015-05-14,173.880005,174.990005,170.300003,171.600006,164.819748,537676
2015-05-15,171.600006,173.600006,170.770004,173.029999,166.193253,509060
2015-05-18,172.000000,173.399994,171.500000,172.119995,165.319199,248749
2015-05-19,172.309998,173.210007,171.389999,172.539993,165.722610,451697
2015-05-20,173.500000,177.779999,172.500000,177.240005,170.236893,503233
2015-05-21,177.240005,177.889999,175.529999,176.229996,169.266815,256506
2015-05-22,176.479996,176.979996,175.500000,176.199997,169.237976,268448
2015-05-25,176.000000,176.949997,175.500000,175.520004,168.584869,57562
2015-05-26,175.509995,175.979996,171.000000,171.589996,164.810135,468845
2015-05-27,171.000000,174.850006,171.000000,174.199997,167.317017,833065
2015-05-28,173.759995,174.000000,170.020004,171.000000,164.243454,580220
2015-05-29,170.020004,170.940002,166.750000,167.750000,161.121872,3502841
2015-06-01,169.009995,171.789993,168.820007,169.949997,163.234924,939534
2015-06-02,169.529999,171.470001,168.809998,169.869995,163.158112,537385
2015-06-03,170.000000,171.369995,169.220001,170.369995,163.638351,363129
2015-06-04,171.479996,171.479996,167.339996,168.679993,162.015106,208768
2015-06-05,168.710007,171.750000,168.710007,170.690002,163.945709,133620
2015-06-08,167.509995,169.729996,167.509995,168.949997,162.274460,227952
2015-06-09,170.000000,170.979996,168.009995,168.860001,162.188004,353764
2015-06-10,169.059998,172.000000,168.160004,170.190002,163.465469,800376
2015-06-11,170.000000,171.710007,168.210007,171.139999,164.377930,317125
2015-06-12,171.899994,171.899994,169.000000,169.639999,162.937180,283725
2015-06-15,168.160004,169.580002,165.550003,166.199997,159.633102,981192
2015-06-16,165.500000,169.699997,165.490005,168.029999,161.390808,395063
2015-06-17,169.000000,169.000000,166.000000,168.100006,161.458069,368403
2015-06-18,169.789993,169.789993,167.449997,169.240005,162.552994,1114695
2015-06-19,169.220001,172.690002,168.050003,172.460007,165.645767,1255718
2015-06-22,172.399994,172.399994,169.000000,170.369995,163.638351,395974
2015-06-23,171.759995,172.300003,169.610001,172.059998,165.261566,301975
2015-06-24,171.860001,172.649994,170.000000,172.250000,165.444061,491848
2015-06-25,172.000000,172.600006,171.800003,172.240005,165.434464,307251
2015-06-26,172.139999,174.970001,172.000000,174.220001,167.336227,334456
2015-06-29,171.990005,172.009995,170.000000,170.320007,163.590347,295317
2015-06-30,170.399994,171.389999,168.110001,168.380005,161.726974,715789
2015-07-01,168.009995,170.979996,168.009995,169.539993,162.841156,468887
2015-07-02,169.000000,174.990005,169.000000,174.100006,167.220978,775695
2015-07-03,173.800003,174.850006,170.110001,174.639999,167.739624,120232
2015-07-06,172.000000,173.020004,170.000000,170.449997,163.715179,318607
2015-07-07,170.449997,173.990005,168.500000,172.919998,166.087601,271280
2015-07-08,171.720001,174.000000,170.039993,172.369995,165.559326,304774
2015-07-09,172.600006,174.470001,170.169998,170.539993,163.801636,439928
2015-07-10,170.789993,175.250000,170.789993,174.610001,167.710831,583144
2015-07-13,174.610001,175.399994,172.009995,174.529999,167.633987,246166
2015-07-14,174.800003,177.110001,173.220001,175.899994,168.949860,206188
2015-07-15,175.000000,177.500000,174.649994,177.130005,170.131256,234954
2015-07-16,177.600006,177.759995,176.429993,176.820007,169.833511,366358
2015-07-17,177.940002,180.220001,176.630005,179.830002,172.724564,474663
2015-07-20,180.000000,181.500000,179.250000,181.410004,174.242142,325707
2015-07-21,181.809998,182.990005,179.970001,181.600006,174.424637,569253
2015-07-22,182.990005,182.990005,175.470001,180.289993,173.166382,717129
