Date,High,Low,Open,Close,Volume,Adj Close
2013-12-18,82.9000015258789,79.62000274658203,81.9000015258789,80.26000213623047,1830174.0,75.13500213623047
2013-12-19,81.0,79.75,80.36000061035156,80.0,825537.0,74.8916015625
2013-12-20,80.0,77.80000305175781,80.0,78.19999694824219,5147123.0,73.20654296875
2013-12-23,80.97000122070312,78.4000015258789,78.63999938964844,80.87999725341797,750387.0,75.71540832519531
2013-12-26,81.48999786376953,80.12000274658203,81.1500015258789,80.95999908447266,719728.0,75.79029846191406
2013-12-27,81.95999908447266,80.9000015258789,81.4000015258789,81.1500015258789,666827.0,75.9681625366211
2013-12-30,81.7300033569336,80.7300033569336,81.25,80.97000122070312,1023247.0,75.79966735839844
2014-01-02,81.98999786376953,80.01000213623047,81.55000305175781,80.1500015258789,592051.0,75.03202819824219
2014-01-03,81.30000305175781,79.55000305175781,80.25,80.37000274658203,1235494.0,75.23797607421875
2014-01-06,81.05000305175781,78.05999755859375,80.2699966430664,78.83999633789062,686578.0,73.8056640625
2014-01-07,80.11000061035156,78.04000091552734,78.73999786376953,78.98999786376953,717131.0,73.94609832763672
2014-01-08,79.29000091552734,76.80000305175781,78.5999984741211,78.41000366210938,1613192.0,73.40313720703125
2014-01-09,78.51000213623047,77.4000015258789,78.38999938964844,77.97000122070312,520166.0,72.99122619628906
2014-01-10,79.5999984741211,77.9000015258789,78.06999969482422,79.18000030517578,1748183.0,74.12397003173828
2014-01-13,79.08000183105469,77.19000244140625,79.08000183105469,78.18000030517578,912551.0,73.18781280517578
2014-01-14,78.56999969482422,76.69999694824219,78.56999969482422,76.80000305175781,950750.0,71.89593505859375
2014-01-15,77.4000015258789,76.70999908447266,76.80000305175781,77.01000213623047,1517278.0,72.092529296875
2014-01-16,77.05000305175781,76.30999755859375,77.0,76.55000305175781,622687.0,71.66190338134766
2014-01-17,77.43000030517578,75.51000213623047,76.44999694824219,75.83000183105469,1029702.0,70.98787689208984
2014-01-20,76.4800033569336,75.01000213623047,75.80999755859375,75.6500015258789,286238.0,70.81937408447266
2014-01-21,77.22000122070312,75.36000061035156,75.8499984741211,75.7300033569336,1486906.0,70.89427185058594
2014-01-22,76.94999694824219,75.05000305175781,76.94999694824219,75.91999816894531,835285.0,71.07212829589844
2014-01-23,76.88999938964844,73.55000305175781,75.02999877929688,73.86000061035156,2468248.0,69.1436767578125
2014-01-24,74.41999816894531,73.01000213623047,73.95999908447266,73.23999786376953,1462777.0,68.56326293945312
2014-01-27,74.69000244140625,72.0,73.30000305175781,74.19999694824219,1158409.0,69.46195220947266
2014-01-28,74.5,72.30000305175781,73.83000183105469,72.5199966430664,1141404.0,67.88923645019531
2014-01-29,74.2300033569336,72.0,72.87999725341797,72.36000061035156,784935.0,67.73945617675781
2014-01-30,73.7300033569336,72.0,72.7300033569336,72.91000366210938,752948.0,68.25434112548828
2014-01-31,73.55000305175781,72.25,73.01000213623047,73.43000030517578,1202421.0,68.74113464355469
2014-02-04,73.83000183105469,72.25,72.70999908447266,73.20999908447266,1952680.0,68.5351791381836
2014-02-05,73.22000122070312,72.36000061035156,73.19999694824219,72.79000091552734,1526897.0,68.14199829101562
2014-02-06,73.79000091552734,71.01000213623047,73.55000305175781,71.55000305175781,1849122.0,66.9811782836914
2014-02-07,71.77999877929688,69.70999908447266,71.55000305175781,70.9000015258789,1373823.0,66.37268829345703
2014-02-10,71.0,69.77999877929688,70.81999969482422,70.13999938964844,1257312.0,65.66120910644531
2014-02-11,72.5,70.01000213623047,70.12000274658203,71.7699966430664,1421079.0,67.1871337890625
2014-02-12,72.58000183105469,71.20999908447266,72.12999725341797,72.12999725341797,1118367.0,67.52413940429688
2014-02-13,72.9000015258789,71.30999755859375,72.02999877929688,72.5,771106.0,67.87051391601562
2014-02-14,73.33999633789062,71.58999633789062,72.5999984741211,72.62000274658203,1046976.0,67.98284912109375
2014-02-17,73.80000305175781,72.68000030517578,72.9800033569336,73.4000015258789,142541.0,68.71305084228516
2014-02-18,73.98999786376953,72.80000305175781,73.4000015258789,73.18000030517578,740075.0,68.50708770751953
2014-02-19,74.70999908447266,72.6500015258789,73.0999984741211,74.22000122070312,1857886.0,69.4806900024414
2014-02-20,74.12000274658203,71.41999816894531,74.12000274658203,72.36000061035156,1514098.0,67.73945617675781
2014-02-21,72.5999984741211,71.94000244140625,72.30000305175781,72.37000274658203,1041767.0,67.74881744384766
2014-02-24,72.7300033569336,70.68000030517578,72.7300033569336,71.94000244140625,1148801.0,67.34627532958984
2014-02-25,72.44999694824219,70.37000274658203,71.87000274658203,70.70999908447266,1040065.0,66.19480895996094
2014-02-26,71.5999984741211,69.0,70.31999969482422,69.91000366210938,2213085.0,65.44590759277344
2014-02-27,70.98999786376953,69.0,70.26000213623047,69.62000274658203,1504751.0,65.17442321777344
2014-02-28,70.5999984741211,68.80999755859375,69.97000122070312,69.47000122070312,1137597.0,65.03399658203125
2014-03-03,69.55999755859375,67.0,68.80000305175781,67.25,1603954.0,62.955753326416016
2014-03-04,69.9000015258789,67.55000305175781,67.5999984741211,69.55000305175781,2121225.0,65.10889434814453
2014-03-05,69.8499984741211,69.08999633789062,69.08999633789062,69.33999633789062,617897.0,64.91230010986328
2014-03-06,71.25,69.2300033569336,69.58999633789062,71.05000305175781,3173392.0,66.51310729980469
2014-03-07,71.76000213623047,70.97000122070312,71.25,71.62999725341797,899410.0,67.05606079101562
2014-03-10,72.31999969482422,68.66000366210938,71.19999694824219,71.73999786376953,3165379.0,67.15904998779297
2014-03-11,73.25,71.73999786376953,71.73999786376953,72.9800033569336,1919953.0,68.31986236572266
2014-03-12,74.75,72.0,72.87999725341797,74.47000122070312,2040420.0,69.7147216796875
2014-03-13,74.8499984741211,72.43000030517578,74.58999633789062,73.69999694824219,3814293.0,68.99388122558594
2014-03-14,74.5999984741211,73.80999755859375,73.80999755859375,74.47000122070312,1576256.0,69.7147216796875
2014-03-18,75.37999725341797,74.44999694824219,74.44999694824219,75.0199966430664,838126.0,70.2295913696289
2014-03-19,75.33999633789062,73.12000274658203,75.12000274658203,73.38999938964844,1660353.0,68.70367431640625
2014-03-20,75.75,73.47000122070312,73.47000122070312,75.47000122070312,1029355.0,70.65087127685547
2014-03-21,76.69999694824219,75.48999786376953,75.56999969482422,76.08999633789062,1435708.0,71.23126983642578
2014-03-24,77.26000213623047,75.5999984741211,76.08999633789062,76.05999755859375,895054.0,71.20318603515625
2014-03-25,77.0,76.12000274658203,76.16000366210938,76.73999786376953,749651.0,71.83977508544922
2014-03-26,77.5,76.80999755859375,77.0,77.13999938964844,1167008.0,72.2142333984375
2014-03-27,78.68000030517578,77.01000213623047,77.13999938964844,78.08000183105469,2147463.0,73.09420776367188
2014-03-28,78.68000030517578,76.1500015258789,78.47000122070312,77.36000061035156,1406076.0,72.42018127441406
2014-03-31,78.55000305175781,77.31999969482422,77.5,77.9800033569336,1272100.0,73.0005874633789
2014-04-01,78.13999938964844,76.01000213623047,77.58999633789062,76.41000366210938,1461801.0,71.53084564208984
2014-04-02,76.80999755859375,75.01000213623047,76.51000213623047,75.12999725341797,2365412.0,70.33257293701172
2014-04-03,75.9000015258789,75.0,75.51000213623047,75.55000305175781,1105668.0,70.72576141357422
2014-04-04,77.38999938964844,75.36000061035156,75.9800033569336,76.0,1083337.0,71.14702606201172
2014-04-07,77.26000213623047,75.30999755859375,76.0,76.5999984741211,520907.0,71.70870971679688
2014-04-08,77.55000305175781,75.83000183105469,76.91999816894531,76.43000030517578,806792.0,71.54956817626953
2014-04-09,77.80000305175781,76.25,77.0,77.7699966430664,562986.0,72.80399322509766
2014-04-10,78.9000015258789,76.9000015258789,77.9000015258789,77.9000015258789,1118968.0,72.92569732666016
2014-04-11,78.45999908447266,76.19999694824219,77.80000305175781,78.05000305175781,628878.0,73.06612396240234
2014-04-14,79.94999694824219,77.12000274658203,78.1500015258789,79.87999725341797,883717.0,74.77926635742188
2014-04-15,81.79000091552734,79.77999877929688,79.87999725341797,81.36000061035156,1309942.0,76.16475677490234
2014-04-16,82.13999938964844,81.36000061035156,81.52999877929688,81.80999755859375,1314378.0,76.58602142333984
2014-04-21,83.48999786376953,81.29000091552734,82.5,81.6500015258789,400743.0,76.43624877929688
2014-04-22,83.0199966430664,81.55000305175781,81.75,82.62000274658203,958039.0,77.34429931640625
2014-04-23,82.23999786376953,80.12000274658203,82.23999786376953,81.62999725341797,1216000.0,76.41751098632812
2014-04-24,82.30000305175781,80.25,81.79000091552734,81.06999969482422,1859784.0,75.89327239990234
2014-04-25,81.05999755859375,80.0,80.97000122070312,80.37000274658203,960394.0,75.23797607421875
2014-04-28,81.95999908447266,80.16000366210938,80.25,81.12999725341797,2414049.0,75.94944763183594
2014-04-29,81.66999816894531,80.66999816894531,81.04000091552734,81.30999755859375,1462197.0,76.1179428100586
2014-04-30,84.66000366210938,81.25,81.25,83.36000061035156,5943260.0,78.03704833984375
2014-05-02,83.83999633789062,82.4000015258789,83.36000061035156,82.97000122070312,1430793.0,77.67195129394531
2014-05-05,83.05999755859375,81.66999816894531,82.87000274658203,82.01000213623047,1296632.0,76.77325439453125
2014-05-06,82.16999816894531,81.01000213623047,81.91000366210938,81.5999984741211,918512.0,76.38943481445312
2014-05-07,83.19999694824219,81.22000122070312,81.33999633789062,83.16999816894531,2917799.0,77.85917663574219
2014-05-08,83.25,81.69000244140625,83.06999969482422,82.48999786376953,1028258.0,77.22260284423828
2014-05-09,83.0199966430664,81.79000091552734,82.86000061035156,82.58999633789062,500382.0,77.31621551513672
2014-05-12,83.05000305175781,82.18000030517578,82.27999877929688,82.63999938964844,927616.0,77.36302185058594
2014-05-13,83.13999938964844,81.52999877929688,82.62999725341797,82.5999984741211,1256396.0,77.32557678222656
2014-05-14,83.0,82.12999725341797,82.5999984741211,82.44999694824219,1984386.0,77.1851577758789
2014-05-15,83.23999786376953,82.19999694824219,82.62000274658203,83.02999877929688,911473.0,77.7281265258789
2014-05-16,83.31999969482422,82.80000305175781,83.12999725341797,83.0999984741211,1442450.0,77.79364776611328
2014-05-19,84.5999984741211,83.0,83.08999633789062,84.31999969482422,1325187.0,78.93574523925781
2014-05-20,84.48999786376953,83.91999816894531,84.12999725341797,84.20999908447266,1406061.0,78.83277893066406
2014-05-21,84.54000091552734,83.9000015258789,84.54000091552734,84.12000274658203,1604445.0,78.74851989746094
2014-05-22,84.5,83.20999908447266,84.22000122070312,83.58999633789062,820376.0,78.25235748291016
2014-05-23,84.5,82.5999984741211,83.69000244140625,83.68000030517578,2760312.0,78.33661651611328
2014-05-26,84.5,83.5,83.66000366210938,84.0999984741211,286478.0,78.72978973388672
