0,Open,High,Low,Close,Adj Close,Volume
2013-12-18,461.989990,466.000000,449.000000,461.649994,448.653900,388237
2013-12-19,456.399994,460.480011,452.760010,456.600006,443.746094,340860
2013-12-20,455.000000,463.200012,455.000000,456.339996,443.493408,365775
2013-12-23,461.399994,461.399994,454.209991,458.279999,445.378754,21320
2013-12-26,461.529999,461.529999,454.010010,454.290009,441.501129,21196
2013-12-27,453.899994,462.149994,451.290009,452.549988,439.810089,202538
2013-12-30,451.750000,463.989990,448.640015,450.649994,437.963593,271595
2014-01-02,444.899994,449.630005,428.299988,434.170013,421.947510,33357
2014-01-03,439.500000,439.500000,420.570007,424.500000,412.549744,68113
2014-01-06,426.890015,435.160004,419.000000,420.640015,408.798401,58469
2014-01-07,421.000000,434.750000,419.000000,431.850006,419.692841,407052
2014-01-08,431.910004,433.760010,420.049988,424.239990,412.297058,405279
2014-01-09,426.000000,426.000000,416.089996,423.109985,411.198883,406441
2014-01-10,426.540009,432.440002,422.510010,428.559998,416.495422,455767
2014-01-13,431.000000,431.000000,418.000000,424.760010,412.802399,414406
2014-01-14,428.500000,428.500000,415.600006,419.290009,407.486450,445494
2014-01-15,422.000000,431.890015,421.000000,429.829987,417.729675,496724
2014-01-16,432.000000,440.000000,429.339996,438.350006,426.009857,82649
2014-01-17,439.000000,440.000000,425.500000,434.820007,422.579254,73934
2014-01-20,430.000000,439.390015,429.220001,434.420013,422.190491,11310
2014-01-21,431.019989,438.000000,428.970001,435.779999,423.512177,422271
2014-01-22,439.000000,439.000000,425.500000,430.299988,418.186432,467467
2014-01-23,433.000000,433.000000,426.000000,429.320007,417.234039,469542
2014-01-24,427.000000,429.880005,415.010010,420.609985,408.769226,141919
2014-01-27,420.890015,425.579987,413.570007,417.420013,405.669098,416892
2014-01-28,417.899994,425.000000,412.350006,417.970001,406.203552,497965
2014-01-29,414.549988,416.000000,405.510010,411.739990,400.148956,111584
2014-01-30,411.739990,416.190002,406.000000,414.380005,402.714661,129721
2014-01-31,409.000000,416.600006,406.809998,408.309998,396.815521,60902
2014-02-04,409.000000,410.029999,401.600006,407.570007,396.096313,57165
2014-02-05,410.000000,412.010010,402.500000,405.070007,393.666748,382489
2014-02-06,411.000000,411.000000,404.029999,406.920013,395.464630,409705
2014-02-07,409.000000,416.000000,401.500000,402.890015,391.548065,347520
2014-02-10,402.500000,402.500000,396.399994,400.279999,389.011566,79542
2014-02-11,404.799988,413.989990,403.070007,412.429993,400.819550,421462
2014-02-12,412.429993,417.000000,404.000000,413.329987,401.694183,429211
2014-02-13,409.000000,421.500000,409.000000,418.440002,406.660339,379652
2014-02-14,417.109985,426.000000,413.989990,421.529999,409.663330,74318
2014-02-17,419.390015,422.890015,415.000000,415.489990,403.793335,13395
2014-02-18,418.230011,419.000000,412.899994,415.640015,403.939178,380987
2014-02-19,416.140015,423.250000,411.970001,412.410004,400.800049,375883
2014-02-20,413.519989,413.519989,395.019989,400.100006,388.836639,228030
2014-02-21,401.989990,407.989990,398.000000,406.100006,394.667694,304061
2014-02-24,403.589996,407.489990,400.029999,401.309998,390.012573,44013
2014-02-25,401.000000,405.929993,386.179993,391.750000,380.721710,389909
2014-02-26,391.750000,399.970001,380.000000,383.320007,372.529053,367655
2014-02-27,385.839996,387.000000,375.149994,379.049988,368.379211,56135
2014-02-28,379.000000,380.000000,372.850006,378.079987,367.436493,103946
2014-03-03,376.000000,376.000000,362.760010,373.980011,363.451965,66294
2014-03-04,376.000000,381.000000,366.450012,372.100006,361.624878,64596
2014-03-05,371.679993,377.079987,370.109985,376.359985,365.764923,378796
2014-03-06,377.890015,381.149994,372.119995,378.459991,367.805817,396711
2014-03-07,378.450012,388.200012,376.440002,385.660004,374.803162,78796
2014-03-10,388.079987,395.100006,381.739990,390.339996,379.351379,65449
2014-03-11,389.420013,391.809998,379.529999,381.929993,371.178101,48125
2014-03-12,383.890015,391.369995,379.600006,386.420013,375.541718,416957
2014-03-13,388.820007,393.500000,373.299988,378.100006,367.455933,449700
2014-03-14,380.529999,383.100006,377.920013,379.309998,368.631897,336205
2014-03-18,382.089996,387.000000,373.079987,384.579987,373.753510,373883
2014-03-19,383.079987,388.000000,375.010010,377.089996,366.474365,388975
2014-03-20,378.000000,393.000000,374.380005,386.200012,375.327942,68239
2014-03-21,388.709991,393.500000,385.730011,387.649994,376.737122,198429
2014-03-24,391.000000,391.190002,385.859985,389.269989,378.311493,401449
2014-03-25,389.269989,396.000000,387.359985,393.320007,382.247498,462676
2014-03-26,390.000000,397.000000,387.000000,393.489990,382.412720,312140
2014-03-27,394.519989,406.589996,392.350006,405.390015,393.977753,390979
2014-03-28,403.010010,408.000000,401.149994,401.570007,390.265259,30391
2014-03-31,405.000000,408.000000,401.750000,402.579987,391.246796,37301
2014-04-01,406.549988,406.549988,397.040009,402.890015,391.548065,71024
2014-04-02,405.309998,405.309998,391.750000,401.679993,390.372131,95106
2014-04-03,405.989990,406.000000,394.119995,397.820007,386.620850,408615
2014-04-04,400.000000,404.910004,393.850006,395.480011,384.346710,410204
2014-04-07,397.549988,397.549988,385.000000,389.850006,378.875153,443887
2014-04-08,391.489990,392.649994,381.149994,384.049988,373.238464,416121
2014-04-09,387.570007,391.500000,383.510010,385.410004,374.560181,437494
2014-04-10,385.959991,389.989990,370.260010,373.750000,363.228424,47149
2014-04-11,374.679993,381.799988,368.000000,378.510010,367.854462,32238
2014-04-14,378.000000,383.100006,373.000000,376.450012,365.852448,423073
2014-04-15,376.010010,384.820007,367.980011,377.220001,366.600708,426245
2014-04-16,380.000000,381.989990,369.000000,373.859985,363.335297,378531
2014-04-21,375.980011,377.980011,369.600006,372.859985,362.363464,460017
2014-04-22,374.690002,375.500000,368.970001,370.260010,359.836670,148334
2014-04-23,371.000000,373.359985,368.200012,370.200012,359.778351,139344
2014-04-24,369.100006,372.000000,366.100006,368.019989,357.659729,136536
2014-04-25,366.500000,368.970001,355.000000,359.480011,349.360168,265088
2014-04-28,364.000000,370.500000,359.489990,370.049988,359.632568,313928
2014-04-29,370.179993,372.489990,370.000000,370.450012,360.021332,235914
2014-04-30,369.859985,379.679993,362.170013,375.890015,365.308197,324878
2014-05-02,374.299988,377.000000,364.899994,365.890015,355.589722,463446
2014-05-05,366.769989,369.989990,362.730011,363.470001,353.237823,10864
2014-05-06,361.440002,374.989990,361.440002,369.230011,358.835663,302926
2014-05-07,370.000000,374.500000,370.000000,372.559998,362.071930,74248
2014-05-08,374.589996,374.589996,365.000000,368.109985,357.747162,62977
2014-05-09,367.010010,373.000000,367.010010,371.540009,361.080597,473633
2014-05-12,373.899994,374.510010,367.799988,369.070007,358.680176,344673
2014-05-13,368.690002,373.540009,366.989990,369.079987,358.689850,457069
2014-05-14,370.000000,372.230011,363.209991,367.630005,357.280731,162552
2014-05-15,368.529999,372.799988,365.029999,365.359985,355.074554,407219
2014-05-16,366.779999,366.779999,357.040009,358.609985,348.514618,450802
2014-05-19,358.019989,362.970001,352.899994,359.670013,349.544769,354482
2014-05-20,356.799988,359.660004,351.000000,351.700012,341.799164,176173
2014-05-21,354.160004,363.500000,345.000000,348.739990,338.922485,386559
2014-05-22,351.309998,356.399994,343.410004,347.790009,337.999237,249148
2014-05-23,350.000000,350.989990,346.000000,346.880005,337.114868,27624
2014-05-26,348.630005,351.980011,322.570007,348.450012,338.640656,119610
2014-05-27,350.000000,350.000000,343.799988,346.179993,336.434540,362152
2014-05-28,348.000000,350.000000,334.000000,335.970001,326.511993,456848
2014-05-29,335.000000,341.399994,331.010010,340.730011,331.137970,159884
2014-05-30,339.899994,341.000000,332.010010,339.820007,330.253571,316005
2014-06-02,339.799988,340.989990,332.010010,337.820007,328.309875,275474
2014-06-03,335.489990,338.149994,332.000000,337.429993,327.930847,416311
2014-06-04,335.000000,337.350006,333.010010,334.179993,324.772369,363064
2014-06-05,334.200012,337.010010,333.149994,336.790009,327.308899,327399
2014-06-06,338.989990,345.989990,336.790009,343.549988,333.878571,373259
2014-06-09,343.989990,348.649994,341.600006,343.239990,333.577332,390674
2014-06-10,343.029999,343.029999,337.019989,342.170013,332.537476,265019
2014-06-11,341.119995,346.000000,339.000000,343.089996,333.431519,277189
2014-06-12,341.359985,346.510010,341.359985,344.059998,334.374237,288452
2014-06-13,345.589996,349.519989,342.100006,349.220001,339.388977,311420
2014-06-16,350.000000,350.000000,342.019989,345.519989,335.793121,431412
2014-06-17,347.000000,347.500000,341.750000,344.450012,334.753265,421938
2014-06-18,343.010010,349.989990,343.010010,349.399994,339.563904,398365
2014-06-19,349.000000,352.299988,345.250000,348.850006,339.029419,379278
2014-06-20,349.989990,350.980011,346.029999,349.019989,339.194611,390604
2014-06-23,346.730011,351.600006,346.010010,349.200012,339.369568,72638
2014-06-24,351.589996,351.589996,345.200012,348.190002,338.387939,471199
2014-06-25,349.000000,349.690002,345.000000,348.220001,338.417145,428970
2014-06-26,348.200012,349.790009,340.260010,344.820007,335.112823,279229
2014-06-27,344.000000,344.989990,337.029999,340.109985,330.535400,126575
2014-06-30,340.000000,346.619995,337.500000,345.160004,335.443268,96847
2014-07-01,343.850006,346.489990,337.000000,343.700012,334.024353,455713
2014-07-02,344.440002,346.000000,339.510010,342.420013,332.780396,419784
2014-07-03,344.500000,344.649994,339.820007,341.989990,332.362518,442577
2014-07-04,343.410004,345.000000,339.619995,343.940002,334.257599,484101
