Date,High,Low,Open,Close,Volume,Adj Close
2013-12-18,466.0,449.0,461.989990234375,461.6499938964844,388237.0,448.6539001464844
2013-12-19,460.4800109863281,452.760009765625,456.3999938964844,456.6000061035156,340860.0,443.74609375
2013-12-20,463.20001220703125,455.0,455.0,456.3399963378906,365775.0,443.493408203125
2013-12-23,461.3999938964844,454.2099914550781,461.3999938964844,458.2799987792969,21320.0,445.3787536621094
2013-12-26,461.5299987792969,454.010009765625,461.5299987792969,454.2900085449219,21196.0,441.5011291503906
2013-12-27,462.1499938964844,451.2900085449219,453.8999938964844,452.54998779296875,202538.0,439.8100891113281
2013-12-30,463.989990234375,448.6400146484375,451.75,450.6499938964844,271595.0,437.9635925292969
2014-01-02,449.6300048828125,428.29998779296875,444.8999938964844,434.1700134277344,33357.0,421.947509765625
2014-01-03,439.5,420.57000732421875,439.5,424.5,68113.0,412.54974365234375
2014-01-06,435.1600036621094,419.0,426.8900146484375,420.6400146484375,58469.0,408.79840087890625
2014-01-07,434.75,419.0,421.0,431.8500061035156,407052.0,419.6928405761719
2014-01-08,433.760009765625,420.04998779296875,431.9100036621094,424.239990234375,405279.0,412.29705810546875
2014-01-09,426.0,416.0899963378906,426.0,423.1099853515625,406441.0,411.1988830566406
2014-01-10,432.44000244140625,422.510009765625,426.5400085449219,428.55999755859375,455767.0,416.49542236328125
2014-01-13,431.0,418.0,431.0,424.760009765625,414406.0,412.8023986816406
2014-01-14,428.5,415.6000061035156,428.5,419.2900085449219,445494.0,407.4864501953125
2014-01-15,431.8900146484375,421.0,422.0,429.8299865722656,496724.0,417.72967529296875
2014-01-16,440.0,429.3399963378906,432.0,438.3500061035156,82649.0,426.0098571777344
2014-01-17,440.0,425.5,439.0,434.82000732421875,73934.0,422.5792541503906
2014-01-20,439.3900146484375,429.2200012207031,430.0,434.4200134277344,11310.0,422.19049072265625
2014-01-21,438.0,428.9700012207031,431.0199890136719,435.7799987792969,422271.0,423.5121765136719
2014-01-22,439.0,425.5,439.0,430.29998779296875,467467.0,418.1864318847656
2014-01-23,433.0,426.0,433.0,429.32000732421875,469542.0,417.2340393066406
2014-01-24,429.8800048828125,415.010009765625,427.0,420.6099853515625,141919.0,408.76922607421875
2014-01-27,425.5799865722656,413.57000732421875,420.8900146484375,417.4200134277344,416892.0,405.6690979003906
2014-01-28,425.0,412.3500061035156,417.8999938964844,417.9700012207031,497965.0,406.20355224609375
2014-01-29,416.0,405.510009765625,414.54998779296875,411.739990234375,111584.0,400.1489562988281
2014-01-30,416.19000244140625,406.0,411.739990234375,414.3800048828125,129721.0,402.71466064453125
2014-01-31,416.6000061035156,406.80999755859375,409.0,408.30999755859375,60902.0,396.8155212402344
2014-02-04,410.0299987792969,401.6000061035156,409.0,407.57000732421875,57165.0,396.0963134765625
2014-02-05,412.010009765625,402.5,410.0,405.07000732421875,382489.0,393.666748046875
2014-02-06,411.0,404.0299987792969,411.0,406.9200134277344,409705.0,395.4646301269531
2014-02-07,416.0,401.5,409.0,402.8900146484375,347520.0,391.5480651855469
2014-02-10,402.5,396.3999938964844,402.5,400.2799987792969,79542.0,389.0115661621094
2014-02-11,413.989990234375,403.07000732421875,404.79998779296875,412.42999267578125,421462.0,400.8195495605469
